,MAKE,X,Y,PLAYER,ROSTERON,ROSTERONVS,TEAM,TEAMVS,CODE,CODEVS,MDATE,MTIME,MLOC,SEASON,XHOOP,YHOOP,R,ANGLE,ZONE
21,0,2.1055999946594204,7.1354999542236,Julian Alexandre Chalias,"Abraham Damar Grahita, Dame Diagne, Jalen Leonard Jones, Julian Alexandre Chalias, Yudha Saputera","Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Patrick Nikolas, Rio Disi",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,0.6437364660352672,2.172715709758928,1.0
22,0,4.24479995727536,13.957500457763699,Yudha Saputera,"Abraham Damar Grahita, Dame Diagne, Jalen Leonard Jones, Julian Alexandre Chalias, Yudha Saputera","Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Patrick Nikolas, Rio Disi",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,6.987642232819729,0.39204007492221504,4.2
23,0,8.702399978637681,10.01699981689455,Abraham Damar Grahita,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Yudha Saputera","Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Patrick Nikolas, Rio Disi",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,7.558777581972604,1.231323207369186,4.3
24,0,2.2792000961303844,7.1354999542236,Julian Alexandre Chalias,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Yudha Saputera","Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Patrick Nikolas, Rio Disi",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,0.7929426579274447,2.048431399671731,1.0
25,1,4.421199989318841,14.085000228881851,Yudha Saputera,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Yudha Saputera","Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Patrick Nikolas, Rio Disi",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,7.173777414554524,0.4079741147503509,4.2
26,0,5.468400192260881,1.2885000228881849,Niven Antone Glover,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Yudha Saputera","Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Patrick Nikolas, Rio Disi",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,7.33084558715822,2.581696303858559,4.4
27,1,1.8003999519348082,8.194500160217249,Abraham Damar Grahita,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Yudha Saputera","Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Patrick Nikolas, Rio Disi",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,0.7301613594774776,0.3138247378680007,1.0
28,0,1.582000026702872,8.23799972534175,Yudha Saputera,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Yudha Saputera","Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Patrick Nikolas, Rio Disi",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,0.7380329226927067,0.009484850126931765,1.0
29,1,1.8003999519348082,7.813500022888199,Niven Antone Glover,"Abraham Damar Grahita, Jalen Leonard Jones, Niven Antone Glover, Pandu Wiguna, Yudha Saputera","Dio Tirta Saputra, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,0.3861183791055734,0.6233503489482847,1.0
30,0,1.7135999679565481,14.381999588012699,Yudha Saputera,"Abraham Damar Grahita, Jalen Leonard Jones, Niven Antone Glover, Pandu Wiguna, Yudha Saputera","Dio Tirta Saputra, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,6.883395112916627,0.02013676869192225,4.1
31,1,2.150399951934808,14.4660003662109,Yudha Saputera,"Abraham Damar Grahita, Jalen Leonard Jones, Niven Antone Glover, Pandu Wiguna, Yudha Saputera","Dio Tirta Saputra, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,6.9897243298099365,0.08241409847281268,4.1
32,0,1.7555999946594203,6.923999977111801,Niven Antone Glover,"Abraham Damar Grahita, Jalen Leonard Jones, Niven Antone Glover, Pandu Wiguna, Yudha Saputera","Dio Tirta Saputra, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,0.6036492230080222,2.837759094938346,1.0
33,0,8.612800064086962,6.4155000686646,Jalen Leonard Jones,"Jalen Leonard Jones, Julian Alexandre Chalias, M. Sandy Ibrahim Aziz, Niven Antone Glover, Widyanta Putra Teja","Dio Tirta Saputra, Donell Cooper II, Patrick Nikolas, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,7.120868615774969,1.723690144628173,4.3
34,0,9.33799957275388,7.35600013732905,Niven Antone Glover,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Yudha Saputera","Dio Tirta Saputra, Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,7.764335021560196,1.5893437128527192,4.3
35,0,6.106799316406322,1.465499496459899,Jalen Leonard Jones,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Yudha Saputera","Dio Tirta Saputra, Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,7.546681480717637,2.497463566615027,4.4
36,1,2.002000427246122,8.076000022888199,Jalen Leonard Jones,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Yudha Saputera","Dio Tirta Saputra, Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,0.7170114303381613,0.6379228257841326,1.0
37,0,6.106799316406322,13.584000062942504,Abraham Damar Grahita,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Yudha Saputera","Dio Tirta Saputra, Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,7.586320703085601,0.6402108933314522,4.2
38,0,1.6800000000000002,7.5,Jalen Leonard Jones,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Yudha Saputera","Dio Tirta Saputra, Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,0.1050000000000002,1.5707963267948966,1.0
39,1,7.243600769042962,2.1435001373290503,Niven Antone Glover,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Yudha Saputera","Dio Tirta Saputra, Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,7.7990464454052555,2.327893834353888,4.4
40,0,1.9124005126954002,6.7620002746582495,Jalen Leonard Jones,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Yudha Saputera","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,0.8114694698949666,2.712781888670298,1.0
41,1,1.7387997436524394,0.4919998168945504,Yudha Saputera,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Yudha Saputera","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,7.0099141879502795,3.118223658051683,4.5
42,0,9.774801025390522,5.661000251770051,Abraham Damar Grahita,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Yudha Saputera","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,8.403490758606525,1.7914193627447483,4.3
43,1,1.5651989746094785,6.8895000457764,Widyanta Putra Teja,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Widyanta Putra Teja","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,0.6105786224604681,3.1255399357580136,1.0
44,1,1.7387997436524394,7.94850025177005,Jalen Leonard Jones,"Abraham Damar Grahita, Jalen Leonard Jones, Julian Alexandre Chalias, Niven Antone Glover, Widyanta Putra Teja","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,0.4774754777560868,0.3501659908987692,1.0
45,1,3.3124005126954,12.2295001029969,Widyanta Putra Teja,"Abraham Damar Grahita, Jalen Leonard Jones, Niven Antone Glover, Pandu Wiguna, Widyanta Putra Teja","Dio Tirta Saputra, Donell Cooper II, Patrick Nikolas, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,5.038524760856289,0.3520504859984279,3.2
46,1,1.5204000854492785,6.678000068664599,Niven Antone Glover,"Abraham Damar Grahita, Jalen Leonard Jones, Niven Antone Glover, Pandu Wiguna, Widyanta Putra Teja","Dio Tirta Saputra, Donell Cooper II, Patrick Nikolas, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,0.8238112877257446,3.0752668241070538,1.0
47,0,5.059599914550722,6.8895000457764,Widyanta Putra Teja,"Abraham Damar Grahita, Jalen Leonard Jones, Niven Antone Glover, Pandu Wiguna, Widyanta Putra Teja","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Patrick Nikolas, Rio Disi",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,3.5376753325586443,1.7442355004951628,2.2
48,0,6.238399658203162,1.550999450683649,Abraham Damar Grahita,"Abraham Damar Grahita, Jalen Leonard Jones, Niven Antone Glover, Pandu Wiguna, Widyanta Putra Teja","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Patrick Nikolas, Rio Disi",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,7.558961827387119,2.4767484491592735,4.4
49,0,5.014801025390522,7.22849979400635,Widyanta Putra Teja,"Jalen Leonard Jones, M. Sandy Ibrahim Aziz, Niven Antone Glover, Pandu Wiguna, Widyanta Putra Teja","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Patrick Nikolas, Rio Disi",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,3.450499015524027,1.649562076698006,2.2
50,0,5.014801025390522,5.91599979400635,Niven Antone Glover,"Jalen Leonard Jones, M. Sandy Ibrahim Aziz, Niven Antone Glover, Pandu Wiguna, Widyanta Putra Teja","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Patrick Nikolas, Rio Disi",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,3.786989272082192,2.0023409108907035,2.2
51,0,2.0887997436524395,14.475,Yudha Saputera,"Jalen Leonard Jones, M. Sandy Ibrahim Aziz, Niven Antone Glover, Pandu Wiguna, Yudha Saputera","Dio Tirta Saputra, Donell Cooper II, Patrick Nikolas, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,6.993898424811253,0.07353023990559086,4.1
52,1,8.901200256347561,8.245500183105449,Niven Antone Glover,"Jalen Leonard Jones, M. Sandy Ibrahim Aziz, Niven Antone Glover, Pandu Wiguna, Yudha Saputera","Hardianus Hardianus, Patrick Nikolas, Radithyo Wibowo, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,7.364032911327687,1.4693872906955472,4.3
53,0,3.659599914550722,7.56750011444085,Yudha Saputera,"Jalen Leonard Jones, M. Sandy Ibrahim Aziz, Niven Antone Glover, Pandu Wiguna, Yudha Saputera","Dio Tirta Saputra, Hardianus Hardianus, Patrick Nikolas, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,2.0856924675499036,1.5384272674981763,2.2
54,0,2.0440008544922392,0.5339996337891009,M. Sandy Ibrahim Aziz,"Jalen Leonard Jones, M. Sandy Ibrahim Aziz, Niven Antone Glover, Pandu Wiguna, Yudha Saputera","Dio Tirta Saputra, Hardianus Hardianus, Patrick Nikolas, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,6.981770757018941,3.0743669717635522,4.5
55,1,5.364801025390522,1.1700004577636995,Niven Antone Glover,"Jalen Leonard Jones, M. Sandy Ibrahim Aziz, Niven Antone Glover, Pandu Wiguna, Yudha Saputera","Dio Tirta Saputra, Hardianus Hardianus, Patrick Nikolas, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,7.3777697183337745,2.602126060300669,4.4
56,1,2.2624005126954003,14.261999988555914,Yudha Saputera,"Jalen Leonard Jones, M. Sandy Ibrahim Aziz, Niven Antone Glover, Pandu Wiguna, Yudha Saputera","Dio Tirta Saputra, Hardianus Hardianus, Patrick Nikolas, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,6.796849513567596,0.10130837289280033,4.1
57,0,8.85919982910144,9.3479999542236,Jalen Leonard Jones,"Jalen Leonard Jones, M. Sandy Ibrahim Aziz, Niven Antone Glover, Pandu Wiguna, Yudha Saputera","Dio Tirta Saputra, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,7.514963139037468,1.3223385527689624,4.3
58,0,6.193600769042962,1.550999450683649,Niven Antone Glover,"Jalen Leonard Jones, M. Sandy Ibrahim Aziz, Niven Antone Glover, Pandu Wiguna, Yudha Saputera","Dio Tirta Saputra, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Satria Muda Pertamina Bandung,Dewa United Banten,SMP,DUB,  3/5/26,7:00 pm ,Bandung Arena,2026,1.575,7.5,7.531406282997251,2.4814298368851877,4.4
