,MAKE,X,Y,PLAYER,ROSTERON,ROSTERONVS,TEAM,TEAMVS,CODE,CODEVS,MDATE,MTIME,MLOC,SEASON,XHOOP,YHOOP,R,ANGLE,ZONE
0,1,1.9823999786377082,6.83249988555915,Perrin Levon Buford,"Brandon Van Dorn Jawato, Darious Lee Moten, Hendrick Xavi Yonga, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.782004568639182,2.5936071100027633,1.0
1,1,4.72919982910144,8.81850013732905,Perrin Levon Buford,"Brandon Van Dorn Jawato, Darious Lee Moten, Hendrick Xavi Yonga, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,3.4186867616147985,1.1748576113797973,2.2
2,0,6.08159980773912,6.0719999313354,Brandon Van Dorn Jawato,"Brandon Van Dorn Jawato, Darious Lee Moten, Hendrick Xavi Yonga, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,4.727433344132985,1.8776561844655737,3.3
3,0,3.8135999679565202,14.2694995880127,Hendrick Xavi Yonga,"Brandon Van Dorn Jawato, Darious Lee Moten, Hendrick Xavi Yonga, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.130038884090257,0.3193688917602416,4.2
4,1,4.59760002136232,8.22749977111815,Perrin Levon Buford,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,3.10891730448342,1.33460210119685,2.2
5,0,7.694399871826081,11.776500320434499,Jeffree David Withey,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.465621861705924,0.9608472335994103,4.3
6,0,1.7191999626159682,7.2135000228882,Andakara Prastawa Dhyaksa,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.3207426789554343,2.675295931515995,1.0
7,1,5.95,1.67849993705745,Andakara Prastawa Dhyaksa,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Perrin Levon Buford, Vincent Rivaldi Kosasih","Dio Tirta Saputra, Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.282203511495687,2.4971165702097506,4.4
8,0,1.9376000213622921,9.41100025177005,Perrin Levon Buford,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,1.9450965882847895,0.1875144451823638,1.0
9,0,2.1559999465942283,7.93200016021725,Jeffree David Withey,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.7240062681843477,0.9314386190990992,1.0
10,1,1.8928000640869043,8.058000183105449,Perrin Levon Buford,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.6421534747078419,0.5177167167778336,1.0
11,0,1.764000053405772,7.17150020599365,Perrin Levon Buford,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.37898962367009376,2.619500646561334,1.0
12,0,8.78639976501476,8.692500114440849,Darious Lee Moten,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.309332602488163,1.4069161583344771,4.3
13,0,8.828400192260881,7.9739999771118,Jeffree David Withey,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.268871324173525,1.5055404526508505,4.3
14,1,1.8059999465942282,7.88999977111815,Jeffree David Withey,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.4532778362094775,0.53474434826352,1.0
15,0,1.500800037384032,2.8604999542235996,Perrin Levon Buford,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Brandon Van Dorn Jawato, Jeffree David Withey, Perrin Levon Buford","Donell Cooper II, Hardianus Hardianus, Patrick Nikolas, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,4.640093351346655,3.1256009224573935,3.5
16,0,1.6323999786377081,14.48100013732905,Agassi Yeshe Goantara,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Brandon Van Dorn Jawato, Jeffree David Withey, Perrin Levon Buford","Donell Cooper II, Hardianus Hardianus, Patrick Nikolas, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,6.981236113678996,0.008222129211373497,4.1
17,1,1.8059999465942282,8.01599979400635,Jeffree David Withey,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Brandon Van Dorn Jawato, Jeffree David Withey, Perrin Levon Buford","Donell Cooper II, Hardianus Hardianus, Patrick Nikolas, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.5653465863885014,0.4209183512392708,1.0
18,0,1.8059999465942282,8.1854999542236,Brandon Van Dorn Jawato,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Brandon Van Dorn Jawato, Jeffree David Withey, Perrin Levon Buford","Donell Cooper II, Hardianus Hardianus, Patrick Nikolas, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.7233748423653491,0.32502918141799136,1.0
19,0,8.30479995727536,4.80449981689455,Agassi Yeshe Goantara,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Brandon Van Dorn Jawato, Jeffree David Withey, Perrin Levon Buford","Donell Cooper II, Hardianus Hardianus, Patrick Nikolas, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.249546792873673,1.9517612336114625,4.3
20,1,4.11880001068116,3.5369999885559,Andakara Prastawa Dhyaksa,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Brandon Van Dorn Jawato, Jeffree David Withey, Perrin Levon Buford","Donell Cooper II, Hardianus Hardianus, Patrick Nikolas, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,4.709170583557937,2.570941605923517,3.4
21,0,6.952399978637681,1.7625,Andakara Prastawa Dhyaksa,"Andakara Prastawa Dhyaksa, Brandon Van Dorn Jawato, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Patrick Nikolas, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.863544797370492,2.3885811163475412,4.4
22,0,0.9351999759674041,14.311500549316351,Darious Lee Moten,"Andakara Prastawa Dhyaksa, Brandon Van Dorn Jawato, Darious Lee Moten, Hendrick Xavi Yonga, Jeffree David Withey","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Patrick Nikolas, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,6.841482573542745,0.09365459542872656,4.1
23,1,8.478400192260882,12.1140003204345,Andakara Prastawa Dhyaksa,"Andakara Prastawa Dhyaksa, Brandon Van Dorn Jawato, Darious Lee Moten, Hendrick Xavi Yonga, Jeffree David Withey","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Patrick Nikolas, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,8.303368784504109,0.981617949181784,4.3
24,1,2.02440000534058,7.720500183105449,Perrin Levon Buford,"Darious Lee Moten, Hendrick Xavi Yonga, Jeffree David Withey, Muhamad Arighi, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.5005803587333907,1.1146529436532067,1.0
25,1,6.386799850463761,12.7904994964599,Jeffree David Withey,"Darious Lee Moten, Hendrick Xavi Yonga, Jeffree David Withey, Muhamad Arighi, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.151419629903248,0.7380483643733913,4.2
26,1,6.9104000854492815,12.2415000915528,Darious Lee Moten,"Darious Lee Moten, Hendrick Xavi Yonga, Muhamad Arighi, Perrin Levon Buford, Vincent Rivaldi Kosasih","Dio Tirta Saputra, Donell Cooper II, Patrick Nikolas, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.137808990860389,0.8442668400014327,4.2
27,0,4.81600021362292,13.97400054931635,Hendrick Xavi Yonga,"Andakara Prastawa Dhyaksa, Darious Lee Moten, Hendrick Xavi Yonga, Perrin Levon Buford, Vincent Rivaldi Kosasih","Dio Tirta Saputra, Donell Cooper II, Patrick Nikolas, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.239942368365388,0.4641417640832614,4.2
28,0,1.8059999465942282,8.22749977111815,Darious Lee Moten,"Andakara Prastawa Dhyaksa, Darious Lee Moten, Hendrick Xavi Yonga, Perrin Levon Buford, Vincent Rivaldi Kosasih","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.7632934509764234,0.30745695905495823,1.0
29,0,4.64239997863768,10.7625,Perrin Levon Buford,"Andakara Prastawa Dhyaksa, Darious Lee Moten, Hendrick Xavi Yonga, Perrin Levon Buford, Vincent Rivaldi Kosasih","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,4.478040741099441,0.7545859426802655,2.2
30,1,7.700000000000001,11.6744999885559,Darious Lee Moten,"Brandon Van Dorn Jawato, Darious Lee Moten, Hendrick Xavi Yonga, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.412292166020793,0.9725598354413411,4.3
31,0,1.2459991455077608,4.195500183105449,Darious Lee Moten,"Brandon Van Dorn Jawato, Darious Lee Moten, Hendrick Xavi Yonga, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,3.3208373344854976,3.042358209508935,2.3
32,1,4.079599914550722,7.363500022888199,Jeffree David Withey,"Brandon Van Dorn Jawato, Darious Lee Moten, Hendrick Xavi Yonga, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,2.5083167614396324,1.6252421772980636,2.2
33,1,1.4195999145507217,0.43500022888185086,Brandon Van Dorn Jawato,"Brandon Van Dorn Jawato, Darious Lee Moten, Hendrick Xavi Yonga, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.066708636448594,3.1196004333223204,4.5
34,0,1.7695999145507217,6.73049983978275,Brandon Van Dorn Jawato,"Andakara Prastawa Dhyaksa, Brandon Van Dorn Jawato, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.7937251560316844,2.8938946008223607,1.0
35,1,5.695198974609479,10.5329998970031,Perrin Levon Buford,"Andakara Prastawa Dhyaksa, Brandon Van Dorn Jawato, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,5.116163402941095,0.9362316166441503,3.2
36,0,1.9432006835936786,6.8145000457764,Perrin Levon Buford,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.7781271943836751,2.6486862648915563,1.0
37,1,2.0300000000000002,7.32150020599365,Perrin Levon Buford,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.4887608581508033,1.9446534733651566,1.0
38,0,7.439599914550723,2.8424995422363004,Andakara Prastawa Dhyaksa,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.489048181966612,2.241973432744131,4.4
39,0,1.6828005981444,6.8145000457764,Perrin Levon Buford,"Andakara Prastawa Dhyaksa, Darious Lee Moten, Hendrick Xavi Yonga, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.6939244600104884,2.985611735431839,1.0
40,0,8.920800170898561,9.1395000457764,Andakara Prastawa Dhyaksa,"Andakara Prastawa Dhyaksa, Darious Lee Moten, Hendrick Xavi Yonga, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.526535760286676,1.3512065141449447,4.3
41,1,1.7695999145507217,6.688500022888199,Darious Lee Moten,"Andakara Prastawa Dhyaksa, Darious Lee Moten, Hendrick Xavi Yonga, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Erick Ibrahim Junior, Joshua Bryan Ibarra, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.8345066444286717,2.9062342019020595,1.0
42,0,2.0300000000000002,6.64650020599365,Jeffree David Withey,"Agassi Yeshe Goantara, Brandon Van Dorn Jawato, Jeffree David Withey, Perrin Levon Buford, Vincent Rivaldi Kosasih","Donell Cooper II, Erick Ibrahim Junior, Hardianus Hardianus, Patrick Nikolas, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.9672057166750421,2.6518176811497196,1.0
43,1,9.19799957275388,7.32749977111815,Agassi Yeshe Goantara,"Agassi Yeshe Goantara, Brandon Van Dorn Jawato, Jeffree David Withey, Perrin Levon Buford, Vincent Rivaldi Kosasih","Donell Cooper II, Erick Ibrahim Junior, Hardianus Hardianus, Patrick Nikolas, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.624951069690225,1.5934213830257118,4.3
44,1,1.901200256347561,6.8999999999999995,Perrin Levon Buford,"Agassi Yeshe Goantara, Brandon Van Dorn Jawato, Jeffree David Withey, Perrin Levon Buford, Vincent Rivaldi Kosasih","Donell Cooper II, Erick Ibrahim Junior, Hardianus Hardianus, Patrick Nikolas, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.682939680529119,2.643624556995258,1.0
45,1,2.0748010253905216,7.660499954223599,Jeffree David Withey,"Agassi Yeshe Goantara, Brandon Van Dorn Jawato, Jeffree David Withey, Perrin Levon Buford, Vincent Rivaldi Kosasih","Donell Cooper II, Erick Ibrahim Junior, Hardianus Hardianus, Patrick Nikolas, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.5249393301012931,1.260070766553619,1.0
46,1,3.1640008544922393,5.63249988555915,Agassi Yeshe Goantara,"Agassi Yeshe Goantara, Brandon Van Dorn Jawato, Jeffree David Withey, Perrin Levon Buford, Vincent Rivaldi Kosasih","Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,2.4520359689477753,2.436593405731375,2.2
47,0,4.82160034179684,1.0259994506836492,Agassi Yeshe Goantara,"Agassi Yeshe Goantara, Brandon Van Dorn Jawato, Jeffree David Withey, Perrin Levon Buford, Vincent Rivaldi Kosasih","Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.24245102792582,2.676759456579802,4.4
48,0,1.6379995727538785,6.94199981689455,Perrin Levon Buford,"Agassi Yeshe Goantara, Brandon Van Dorn Jawato, Jeffree David Withey, Perrin Levon Buford, Vincent Rivaldi Kosasih","Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.561545323649736,3.029166315378578,1.0
49,1,6.655599060058479,8.46299972534175,Perrin Levon Buford,"Agassi Yeshe Goantara, Brandon Van Dorn Jawato, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Donell Cooper II, Hardianus Hardianus, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,5.171059396301244,1.3834740241649126,3.3
50,0,6.960800170898562,12.7724999427795,Darious Lee Moten,"Agassi Yeshe Goantara, Brandon Van Dorn Jawato, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.5369820967984795,0.7960279973753798,4.2
51,0,1.8144009399415217,6.94199981689455,Jeffree David Withey,"Agassi Yeshe Goantara, Brandon Van Dorn Jawato, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.6071877917008869,2.7363103070822783,1.0
52,0,8.87879974365244,9.30749988555915,Andakara Prastawa Dhyaksa,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,7.524130948599565,1.328196568950644,4.3
53,1,1.8563992309570394,7.0679998397827495,Jeffree David Withey,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.515567324033383,2.56424310023905,1.0
54,0,1.7248010253905217,8.08200016021725,Andakara Prastawa Dhyaksa,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,0.6009696612150703,0.2519217793289666,1.0
55,1,5.213600769042961,12.0540000915528,Jeffree David Withey,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Darious Lee Moten, Jeffree David Withey, Perrin Levon Buford","Dio Tirta Saputra, Donell Cooper II, Joshua Bryan Ibarra, Rio Disi, Troy Akeem Gillenwater",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB,  6/6/26,7:00 pm ,GMSB Kuningan,2026,1.575,7.5,5.829093616536188,0.674124816688805,3.2
