,MAKE,X,Y,PLAYER,ROSTERON,ROSTERONVS,TEAM,TEAMVS,CODE,CODEVS,MDATE,MTIME,MLOC,SEASON,XHOOP,YHOOP,R,ANGLE,ZONE
0,0,2.03559999465942,7.01999988555915,Putu J. Satria Pande,"Gede Elgi Wimbardi, Joshua Norman Ezekiel Nurse, Lutfi Alfian Eka Koswara, Putu J. Satria Pande, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.6652461686800512,2.37681682411572,1.0
1,0,2.167199935913096,8.16299972534175,Putu J. Satria Pande,"Gede Elgi Wimbardi, Joshua Norman Ezekiel Nurse, Lutfi Alfian Eka Koswara, Putu J. Satria Pande, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.8889709780969858,0.7290526668696662,1.0
2,0,1.5988000106811602,7.145999908447199,Joshua Norman Ezekiel Nurse,"Gede Elgi Wimbardi, Joshua Norman Ezekiel Nurse, Lutfi Alfian Eka Koswara, Putu J. Satria Pande, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.35479924651528616,3.0744620263601865,1.0
3,1,1.7303999519348081,11.9354999542236,Joshua Norman Ezekiel Nurse,"Gede Elgi Wimbardi, Joshua Norman Ezekiel Nurse, Lutfi Alfian Eka Koswara, Putu J. Satria Pande, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,4.438221376743041,0.03502117383896111,2.1
4,0,7.582399978637681,12.1890003204345,Lutfi Alfian Eka Koswara,"Gede Elgi Wimbardi, Joshua Norman Ezekiel Nurse, Lutfi Alfian Eka Koswara, Putu J. Satria Pande, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.620733462624897,0.9080360032642767,4.2
5,1,3.1276000213623205,0.5789999842643699,Gede Elgi Wimbardi,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Ida Bagus Ananta Wisnu Putra, Joshua Norman Ezekiel Nurse, Putu J. Satria Pande","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.093011211336612,2.920914355455611,4.4
6,0,1.7752000427246122,7.1895000457764,Ida Bagus Ananta Wisnu Putra,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Ida Bagus Ananta Wisnu Putra, Joshua Norman Ezekiel Nurse, Putu J. Satria Pande","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.369445907650625,2.568905153356213,1.0
7,0,8.58760002136232,10.83300018310545,Ida Bagus Ananta Wisnu Putra,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Ida Bagus Ananta Wisnu Putra, Joshua Norman Ezekiel Nurse, Putu J. Satria Pande","Jason Prawira Djaja Atmaja, John Wesley Murry II, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.764370501218484,1.1271135527710994,4.3
8,1,1.7752000427246122,8.16299972534175,Bobby Arthur Williams Jr,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Joshua Norman Ezekiel Nurse, Putu J. Satria Pande","De Vaughn Lamar Washington, Fabio Matheus Mailangkay, Jason Prawira Djaja Atmaja, John Wesley Murry II, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.6925667425672222,0.2932548806557065,1.0
9,1,1.293599967956548,6.9344999313354,Putu J. Satria Pande,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Joshua Norman Ezekiel Nurse, Putu J. Satria Pande","De Vaughn Lamar Washington, Fabio Matheus Mailangkay, Jason Prawira Djaja Atmaja, John Wesley Murry II, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.6316457121628576,2.679856685034313,1.0
10,0,1.9488000106811603,7.867500114440849,Joshua Norman Ezekiel Nurse,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Joshua Norman Ezekiel Nurse, Putu J. Satria Pande","De Vaughn Lamar Washington, Jason Prawira Djaja Atmaja, John Wesley Murry II, Raymond Shariputra, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.524197274028846,0.7938964009755868,1.0
11,0,5.051200256347561,14.18100013732905,Bobby Arthur Williams Jr,"Bobby Arthur Williams Jr, Irvine Kurniawan, Putu J. Satria Pande, Reo Sakai, Xavier Charles Cannefax","David Liberty Nuban, De Vaughn Lamar Washington, Norbertas Giga, Raymond Shariputra, Victory Jacob Emilio Lobbu",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.53125029840475,0.47976434759035796,4.2
12,0,4.4380001068116,3.8415000915528,Irvine Kurniawan,"Bobby Arthur Williams Jr, Irvine Kurniawan, Putu J. Satria Pande, Reo Sakai, Xavier Charles Cannefax","David Liberty Nuban, De Vaughn Lamar Washington, Norbertas Giga, Raymond Shariputra, Victory Jacob Emilio Lobbu",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,4.645577595058703,2.477575941751556,3.4
13,1,9.76919982910144,8.71499977111815,Bobby Arthur Williams Jr,"Bobby Arthur Williams Jr, Irvine Kurniawan, Putu J. Satria Pande, Reo Sakai, Xavier Charles Cannefax","David Liberty Nuban, De Vaughn Lamar Washington, Norbertas Giga, Raymond Shariputra, Victory Jacob Emilio Lobbu",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,8.283787496252137,1.423593274014382,4.3
14,0,4.61439987182608,9.18000011444085,Putu J. Satria Pande,"Bobby Arthur Williams Jr, Irvine Kurniawan, Putu J. Satria Pande, Reo Sakai, Xavier Charles Cannefax","David Liberty Nuban, De Vaughn Lamar Washington, Norbertas Giga, Raymond Shariputra, Victory Jacob Emilio Lobbu",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,3.4728017457634492,1.065851341429046,2.2
15,0,8.85080017089856,7.782000160217249,Xavier Charles Cannefax,"Bobby Arthur Williams Jr, Irvine Kurniawan, Putu J. Satria Pande, Reo Sakai, Xavier Charles Cannefax","David Liberty Nuban, De Vaughn Lamar Washington, Norbertas Giga, Raymond Shariputra, Victory Jacob Emilio Lobbu",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.281263092157162,1.5320570718960433,4.3
16,1,1.12,0.5789999842643699,Gede Elgi Wimbardi,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Joshua Norman Ezekiel Nurse, Lutfi Alfian Eka Koswara, Reo Sakai","David Liberty Nuban, De Vaughn Lamar Washington, Jason Prawira Djaja Atmaja, Norbertas Giga, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,6.93594018268703,3.0759451763814676,4.5
17,0,1.7752000427246122,12.061500549316351,Joshua Norman Ezekiel Nurse,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Joshua Norman Ezekiel Nurse, Lutfi Alfian Eka Koswara, Reo Sakai","De Vaughn Lamar Washington, Jason Prawira Djaja Atmaja, Muhammad Fhirdan Guntara, Norbertas Giga, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,4.565891733114169,0.043860927725128694,3.1
18,0,2.1223999786377084,6.6375,Reo Sakai,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Joshua Norman Ezekiel Nurse, Lutfi Alfian Eka Koswara, Reo Sakai","De Vaughn Lamar Washington, Jason Prawira Djaja Atmaja, Muhammad Fhirdan Guntara, Norbertas Giga, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,1.0215444124523236,2.5760722253663424,1.0
19,1,1.7303999519348081,8.1209999084472,Joshua Norman Ezekiel Nurse,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Joshua Norman Ezekiel Nurse, Lutfi Alfian Eka Koswara, Reo Sakai","De Vaughn Lamar Washington, Jason Prawira Djaja Atmaja, Muhammad Fhirdan Guntara, Norbertas Giga, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.6401484447788426,0.2452059493949031,1.0
20,1,8.63239997863768,11.2575004577637,Gede Elgi Wimbardi,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Irvine Kurniawan, Joshua Norman Ezekiel Nurse, Putu J. Satria Pande","De Vaughn Lamar Washington, Jason Prawira Djaja Atmaja, Muhammad Fhirdan Guntara, Norbertas Giga, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.995355160877442,1.0815503913046072,4.3
21,0,5.26959991455072,9.6464996337891,Putu J. Satria Pande,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Irvine Kurniawan, Joshua Norman Ezekiel Nurse, Putu J. Satria Pande","Jason Prawira Djaja Atmaja, John Wesley Murry II, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,4.272883008748885,1.0444773107615122,2.2
22,0,1.4252000427246123,8.0790000915528,Bobby Arthur Williams Jr,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Irvine Kurniawan, Joshua Norman Ezekiel Nurse, Putu J. Satria Pande","John Wesley Murry II, Norbertas Giga, Pandu Wiguna, Victory Jacob Emilio Lobbu, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.5980644891797693,0.25317043985691084,1.0
23,0,2.080399951934808,7.231499862670949,Putu J. Satria Pande,"Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Joshua Norman Ezekiel Nurse, Putu J. Satria Pande, Xavier Charles Cannefax","John Wesley Murry II, Norbertas Giga, Pandu Wiguna, Victory Jacob Emilio Lobbu, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.5722948847940419,2.0591401736251007,1.0
24,0,5.093200149536241,7.570500183105449,Xavier Charles Cannefax,"Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Joshua Norman Ezekiel Nurse, Reo Sakai, Xavier Charles Cannefax","John Wesley Murry II, Norbertas Giga, Pandu Wiguna, Victory Jacob Emilio Lobbu, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,3.5189064449079526,1.5507603010039797,2.2
25,0,1.9040000534057722,7.8239999771118,Joshua Norman Ezekiel Nurse,"Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Joshua Norman Ezekiel Nurse, Reo Sakai, Xavier Charles Cannefax","John Wesley Murry II, Norbertas Giga, Pandu Wiguna, Victory Jacob Emilio Lobbu, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.46175428564275167,0.7930550980743453,1.0
26,0,1.5988000106811602,8.46000022888185,Xavier Charles Cannefax,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Ida Bagus Ananta Wisnu Putra, Reo Sakai, Xavier Charles Cannefax","John Wesley Murry II, Norbertas Giga, Pandu Wiguna, Victory Jacob Emilio Lobbu, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.960295204591602,0.02478659454409076,1.0
27,1,1.5988000106811602,8.24850025177005,Bobby Arthur Williams Jr,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Ida Bagus Ananta Wisnu Putra, Reo Sakai, Xavier Charles Cannefax","De Vaughn Lamar Washington, Fabio Matheus Mailangkay, John Wesley Murry II, Victory Jacob Emilio Lobbu, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.7488785398235496,0.03178622121776817,1.0
28,1,1.643599967956548,8.24850025177005,Gede Elgi Wimbardi,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Ida Bagus Ananta Wisnu Putra, Reo Sakai, Xavier Charles Cannefax","De Vaughn Lamar Washington, Fabio Matheus Mailangkay, John Wesley Murry II, Victory Jacob Emilio Lobbu, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.7516372679048503,0.09139456790122308,1.0
29,0,7.058799743652441,2.4854999542235996,Xavier Charles Cannefax,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Ida Bagus Ananta Wisnu Putra, Putu J. Satria Pande, Xavier Charles Cannefax","De Vaughn Lamar Washington, Fabio Matheus Mailangkay, Jason Prawira Djaja Atmaja, John Wesley Murry II, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.430832412157745,2.3115217832166586,4.4
30,1,1.5455990600584786,8.02350025177005,Joshua Norman Ezekiel Nurse,"Gede Elgi Wimbardi, Joshua Norman Ezekiel Nurse, Lutfi Alfian Eka Koswara, Putu J. Satria Pande, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.5243252128905792,0.05610328955140717,1.0
31,1,8.01080017089856,3.277499771118149,Xavier Charles Cannefax,"Gede Elgi Wimbardi, Joshua Norman Ezekiel Nurse, Lutfi Alfian Eka Koswara, Putu J. Satria Pande, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.697339282027603,2.1514447567033685,4.3
32,1,9.057999572753879,7.4715002059936495,Gede Elgi Wimbardi,"Gede Elgi Wimbardi, Joshua Norman Ezekiel Nurse, Lutfi Alfian Eka Koswara, Putu J. Satria Pande, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.483053844794459,1.574604913970324,4.3
33,0,1.8087997436524395,6.7094999313354,Gede Elgi Wimbardi,"Gede Elgi Wimbardi, Joshua Norman Ezekiel Nurse, Lutfi Alfian Eka Koswara, Putu J. Satria Pande, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.8243498521202535,2.85402861340658,1.0
34,0,7.9659991455077614,2.6834999084471995,Ida Bagus Ananta Wisnu Putra,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Ida Bagus Ananta Wisnu Putra, Putu J. Satria Pande, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,8.002720987877128,2.2166217203799947,4.4
35,0,1.2824005126954001,14.548500001430504,Bobby Arthur Williams Jr,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Ida Bagus Ananta Wisnu Putra, Putu J. Satria Pande, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.054570626915343,0.04148848474057902,4.1
36,1,9.015999145507761,7.345500183105449,Irvine Kurniawan,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Putu J. Satria Pande, Xavier Charles Cannefax","De Vaughn Lamar Washington, John Wesley Murry II, Muhammad Fhirdan Guntara, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.44260293693461,1.591556659809832,4.3
37,1,1.6771994018556002,6.751499748229949,Xavier Charles Cannefax,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Putu J. Satria Pande, Xavier Charles Cannefax","De Vaughn Lamar Washington, John Wesley Murry II, Muhammad Fhirdan Guntara, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.7554451301315485,3.0058928784581886,1.0
38,0,3.205999145507761,6.37050018310545,Xavier Charles Cannefax,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Putu J. Satria Pande, Xavier Charles Cannefax","De Vaughn Lamar Washington, John Wesley Murry II, Muhammad Fhirdan Guntara, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,1.9839173493399038,2.1764846157520656,1.0
39,1,1.4587997436524394,6.45449981689455,Putu J. Satria Pande,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Putu J. Satria Pande, Xavier Charles Cannefax","De Vaughn Lamar Washington, John Wesley Murry II, Muhammad Fhirdan Guntara, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,1.0519377987546448,3.030903715695646,1.0
40,1,1.500800170898561,6.58200016021725,Xavier Charles Cannefax,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Putu J. Satria Pande, Xavier Charles Cannefax","De Vaughn Lamar Washington, John Wesley Murry II, Muhammad Fhirdan Guntara, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.920993659304904,3.060940271206658,1.0
41,1,2.9875994873046,6.28500022888185,Xavier Charles Cannefax,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Putu J. Satria Pande, Xavier Charles Cannefax","De Vaughn Lamar Washington, John Wesley Murry II, Muhammad Fhirdan Guntara, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,1.8632395861376434,2.281134155068302,1.0
42,1,1.9824005126954003,6.920999908447199,Xavier Charles Cannefax,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Putu J. Satria Pande, Xavier Charles Cannefax","De Vaughn Lamar Washington, John Wesley Murry II, Muhammad Fhirdan Guntara, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.7079663012902709,2.528436126843911,1.0
43,0,1.6771994018556002,6.8790000915528005,Ida Bagus Ananta Wisnu Putra,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Putu J. Satria Pande, Xavier Charles Cannefax","De Vaughn Lamar Washington, Jason Prawira Djaja Atmaja, Norbertas Giga, Raymond Shariputra, Victory Jacob Emilio Lobbu",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.6293533220942531,2.9784823986307143,1.0
44,0,3.511200256347561,5.395500183105449,Xavier Charles Cannefax,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Putu J. Satria Pande, Xavier Charles Cannefax","De Vaughn Lamar Washington, Jason Prawira Djaja Atmaja, Norbertas Giga, Raymond Shariputra, Victory Jacob Emilio Lobbu",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,2.8596837083827222,2.3978215191489936,2.2
45,0,1.4140008544922393,0.6075004577636995,Ida Bagus Ananta Wisnu Putra,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Putu J. Satria Pande, Xavier Charles Cannefax","Fabio Matheus Mailangkay, Jason Prawira Djaja Atmaja, John Wesley Murry II, Norbertas Giga, Victory Jacob Emilio Lobbu",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,6.894379643200818,3.118238299712033,4.5
46,1,2.200800170898561,6.920999908447199,Reo Sakai,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Reo Sakai, Xavier Charles Cannefax","Fabio Matheus Mailangkay, Jason Prawira Djaja Atmaja, John Wesley Murry II, Norbertas Giga, Victory Jacob Emilio Lobbu",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,0.8525649300286869,2.3173693313091297,1.0
47,1,8.05559906005848,11.36999988555915,Xavier Charles Cannefax,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Reo Sakai, Xavier Charles Cannefax","Fabio Matheus Mailangkay, Jason Prawira Djaja Atmaja, John Wesley Murry II, Norbertas Giga, Victory Jacob Emilio Lobbu",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.548182780739923,1.0324625200645738,4.3
48,1,9.189599914550723,7.3020000457764,Xavier Charles Cannefax,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Reo Sakai, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.617173743623577,1.5967931420412507,4.3
49,0,8.839599914550723,9.844500160217251,Xavier Charles Cannefax,"Bobby Arthur Williams Jr, Ida Bagus Ananta Wisnu Putra, Irvine Kurniawan, Reo Sakai, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.633550479282172,1.2586194529919805,4.3
50,0,8.665999145507762,5.56499977111815,Putu J. Satria Pande,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Ida Bagus Ananta Wisnu Putra, Putu J. Satria Pande, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.350271747858348,1.8371916244285444,4.3
51,1,6.21879974365244,13.2344999313354,Bobby Arthur Williams Jr,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Irvine Kurniawan, Putu J. Satria Pande, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.378981333601012,0.6806882304101229,4.2
52,0,7.9659991455077614,11.1584999084472,Putu J. Satria Pande,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Irvine Kurniawan, Putu J. Satria Pande, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.364067602757942,1.0508837984227064,4.3
53,0,8.92919982910144,7.00649986267095,Irvine Kurniawan,"Bobby Arthur Williams Jr, Gede Elgi Wimbardi, Irvine Kurniawan, Putu J. Satria Pande, Xavier Charles Cannefax","John Wesley Murry II, Muhammad Fhirdan Guntara, Norbertas Giga, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.370739278518774,1.6378004056915159,4.3
54,0,6.395198974609479,13.276500034332301,Gede Elgi Wimbardi,"Brando Oktavianus Kosegeran, Gede Elgi Wimbardi, Joshua Norman Ezekiel Nurse, Putu J. Satria Pande, Xavier Charles Cannefax","De Vaughn Lamar Washington, John Wesley Murry II, Muhammad Fhirdan Guntara, Pandu Wiguna, Yudha Saputera",Bali United Basketball,Prawira Bandung,BBC,PWB, 12/2/25,6:00 pm ,GOR Purna Krida,2025,1.575,7.5,7.523448065977949,0.6953967798325601,4.2
