,MAKE,X,Y,PLAYER,ROSTERON,ROSTERONVS,TEAM,TEAMVS,CODE,CODEVS,MDATE,MTIME,MLOC,SEASON,XHOOP,YHOOP,R,ANGLE,ZONE
11,0,1.4952000427246122,0.61050002574921,Jerome Anthony Beane JR,"Jaquori Curtis Mclaughlin, Jeffree David Withey, Jerome Anthony Beane JR, Vincent Rivaldi Kosasih, Yesaya Alessandro Saudale","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,6.889962113711714,3.1300103342414483,4.5
12,1,6.123600234985241,7.47450027465825,Jaquori Curtis Mclaughlin,"Jaquori Curtis Mclaughlin, Jeffree David Withey, Jerome Anthony Beane JR, Vincent Rivaldi Kosasih, Yesaya Alessandro Saudale","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,4.548671710917407,1.5764023279590182,3.3
13,0,4.63959991455072,6.076499748229949,Jaquori Curtis Mclaughlin,"Agassi Yeshe Goantara, Jaquori Curtis Mclaughlin, Kevin Ornell Chapman MC Daniels, Vincent Rivaldi Kosasih, Yesaya Alessandro Saudale","Arki Dikania Wisnu, Gelvis Andres Solano Paulino, Jordan Lavell Adams, Lester Prosper, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,3.379071707296795,2.005641092893182,2.2
14,1,2.8476000213623203,7.6020000457764,Vincent Rivaldi Kosasih,"Agassi Yeshe Goantara, Jaquori Curtis Mclaughlin, Kevin Ornell Chapman MC Daniels, Vincent Rivaldi Kosasih, Yesaya Alessandro Saudale","Arki Dikania Wisnu, Gelvis Andres Solano Paulino, Jordan Lavell Adams, Lester Prosper, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,1.2766811754348717,1.4908163956891252,1.0
15,1,3.24239997863768,11.3729999542236,Jaquori Curtis Mclaughlin,"Agassi Yeshe Goantara, Jaquori Curtis Mclaughlin, Kevin Ornell Chapman MC Daniels, Vincent Rivaldi Kosasih, Yesaya Alessandro Saudale","Arki Dikania Wisnu, Gelvis Andres Solano Paulino, Jordan Lavell Adams, Lester Prosper, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,4.216675388760313,0.40653596814321336,2.1
16,0,1.887199935913096,5.90700016021725,Jerome Anthony Beane JR,"Agassi Yeshe Goantara, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Muhamad Arighi","Arki Dikania Wisnu, Gelvis Andres Solano Paulino, Hardianus Lakudu, Joshua Bryan Ibarra, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,1.623304435259144,2.9480631358959677,1.0
17,0,3.98439987182608,9.16950016021725,Kevin Ornell Chapman MC Daniels,"Agassi Yeshe Goantara, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Muhamad Arighi","Arki Dikania Wisnu, Gelvis Andres Solano Paulino, Hardianus Lakudu, Joshua Bryan Ibarra, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,2.9312861558232344,0.9648438061563984,2.2
18,0,5.163200149536241,5.5679998397827495,Kevin Ornell Chapman MC Daniels,"Agassi Yeshe Goantara, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Muhamad Arighi","Arki Dikania Wisnu, Gelvis Andres Solano Paulino, Hardianus Lakudu, Joshua Bryan Ibarra, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,4.075267467567176,2.064714445757557,2.2
19,1,2.150399951934808,6.96599979400635,Kevin Ornell Chapman MC Daniels,"Agassi Yeshe Goantara, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Muhamad Arighi","Arki Dikania Wisnu, Gelvis Andres Solano Paulino, Hardianus Lakudu, Joshua Bryan Ibarra, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,0.7850103978214814,2.3188945635106286,1.0
20,0,5.6000000000000005,6.11850013732905,Jerome Anthony Beane JR,"Agassi Yeshe Goantara, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Muhamad Arighi","Gelvis Andres Solano Paulino, Jordan Lavell Adams, Kaleb Ramot Gemilang, Lester Prosper, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,4.2554866784610965,1.9014270839225351,2.2
21,0,1.8003999519348082,7.8989999771118,Kevin Ornell Chapman MC Daniels,"Jaquori Curtis Mclaughlin, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Vincent Rivaldi Kosasih, Yesaya Alessandro Saudale","Gelvis Andres Solano Paulino, Jordan Lavell Adams, Kaleb Ramot Gemilang, Lester Prosper, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,0.45826424698794793,0.5142199789628551,1.0
22,1,1.5371999359130961,7.3905000686646,Jaquori Curtis Mclaughlin,"Jaquori Curtis Mclaughlin, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Vincent Rivaldi Kosasih, Yesaya Alessandro Saudale","Gelvis Andres Solano Paulino, Jordan Lavell Adams, Kaleb Ramot Gemilang, Lester Prosper, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,0.11584075192880713,2.8091947744590944,1.0
23,0,7.56560012817392,12.68700027465825,Andakara Prastawa Dhyaksa,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Jaquori Curtis Mclaughlin, Jeffree David Withey, Vincent Rivaldi Kosasih","Gelvis Andres Solano Paulino, Jordan Lavell Adams, Kaleb Ramot Gemilang, Lester Prosper, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,7.924156847575781,0.8571684518755797,4.2
24,0,4.81320014953624,14.2125,Jaquori Curtis Mclaughlin,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Jaquori Curtis Mclaughlin, Jeffree David Withey, Vincent Rivaldi Kosasih","Gelvis Andres Solano Paulino, Jordan Lavell Adams, Kaleb Ramot Gemilang, Lester Prosper, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,7.452757641199433,0.4494796279987278,4.2
25,1,1.6800000000000002,7.5,Jeffree David Withey,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Jaquori Curtis Mclaughlin, Jeffree David Withey, Vincent Rivaldi Kosasih","Gelvis Andres Solano Paulino, Jordan Lavell Adams, Kaleb Ramot Gemilang, Lester Prosper, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,0.1050000000000002,1.5707963267948966,1.0
26,0,8.352399978637681,10.3140003204345,Jerome Anthony Beane JR,"Agassi Yeshe Goantara, Jaquori Curtis Mclaughlin, Jeffree David Withey, Jerome Anthony Beane JR, Vincent Rivaldi Kosasih","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,7.338375043144327,1.1772525601496888,4.3
27,1,6.9104000854492815,2.5589999198912996,Jaquori Curtis Mclaughlin,"Agassi Yeshe Goantara, Jaquori Curtis Mclaughlin, Jeffree David Withey, Jerome Anthony Beane JR, Vincent Rivaldi Kosasih","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,7.271861925493799,2.3178341184256017,4.4
28,0,1.7555999946594203,7.220999908447199,Kevin Ornell Chapman MC Daniels,"Agassi Yeshe Goantara, Jaquori Curtis Mclaughlin, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Vincent Rivaldi Kosasih","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,0.33235133391857163,2.567109669906734,1.0
29,0,1.582000026702872,7.643999862670949,Kevin Ornell Chapman MC Daniels,"Agassi Yeshe Goantara, Jaquori Curtis Mclaughlin, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Vincent Rivaldi Kosasih","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,0.14416990262566268,0.048573106555660515,1.0
30,1,1.842399978637708,6.96599979400635,Jerome Anthony Beane JR,"Agassi Yeshe Goantara, Jaquori Curtis Mclaughlin, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Vincent Rivaldi Kosasih","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,0.5972093172219501,2.6773461596464885,1.0
31,0,2.629200096130384,12.0930004119873,Agassi Yeshe Goantara,"Agassi Yeshe Goantara, Jaquori Curtis Mclaughlin, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Vincent Rivaldi Kosasih","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,4.71242937636171,0.22561548474105342,3.1
32,0,13.313999786377082,7.397999954223599,Jerome Anthony Beane JR,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Jaquori Curtis Mclaughlin, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels","Arki Dikania Wisnu, Gelvis Andres Solano Paulino, Hardianus Lakudu, Kaleb Ramot Gemilang, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,11.739442916676225,1.5794850976269386,4.3
33,0,1.5651989746094785,7.56750011444085,Jeffree David Withey,"Agassi Yeshe Goantara, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Muhamad Arighi","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,0.06820795810045507,0.1441924250293943,1.0
34,1,3.6175994873046005,0.40649986267094956,Agassi Yeshe Goantara,"Agassi Yeshe Goantara, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Muhamad Arighi","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,7.3817312917651146,2.8612238356962947,4.4
35,0,6.7171994018556,1.5930004119873005,Agassi Yeshe Goantara,"Agassi Yeshe Goantara, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Muhamad Arighi","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,7.8316574759897595,2.425301968212301,4.4
36,0,8.55400085449224,11.3385000228882,Jerome Anthony Beane JR,"Agassi Yeshe Goantara, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Muhamad Arighi","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,7.964956707523031,1.0679476646064452,4.3
37,0,9.032800598144402,8.54250011444085,Kevin Ornell Chapman MC Daniels,"Agassi Yeshe Goantara, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Yesaya Alessandro Saudale","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,7.530311829552092,1.4319097516317494,4.3
38,1,1.5651989746094785,7.8645000457764,Jeffree David Withey,"Agassi Yeshe Goantara, Jaquori Curtis Mclaughlin, Jeffree David Withey, Jerome Anthony Beane JR, Vincent Rivaldi Kosasih","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,0.36463179163329046,0.02688247759948225,1.0
39,0,8.20400085449224,2.9069995880126993,Agassi Yeshe Goantara,"Agassi Yeshe Goantara, Jaquori Curtis Mclaughlin, Jeffree David Withey, Jerome Anthony Beane JR, Vincent Rivaldi Kosasih","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,8.064694979562113,2.1767174012846393,4.3
40,1,1.8255990600584786,8.3729999542236,Vincent Rivaldi Kosasih,"Agassi Yeshe Goantara, Jaquori Curtis Mclaughlin, Jeffree David Withey, Jerome Anthony Beane JR, Vincent Rivaldi Kosasih","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,0.9082559160151946,0.27953880943839826,1.0
41,0,6.15160034179684,11.04300012588495,Jaquori Curtis Mclaughlin,"Agassi Yeshe Goantara, Jaquori Curtis Mclaughlin, Jeffree David Withey, Jerome Anthony Beane JR, Vincent Rivaldi Kosasih","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,5.787756092006273,0.9120141079677301,3.2
42,1,6.893600769042961,1.9319995880126994,Jerome Anthony Beane JR,"Andakara Prastawa Dhyaksa, Jaquori Curtis Mclaughlin, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Vincent Rivaldi Kosasih","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,7.70000926806943,2.3790993457018033,4.4
43,1,3.877999572753879,5.661000251770051,Jerome Anthony Beane JR,"Andakara Prastawa Dhyaksa, Jaquori Curtis Mclaughlin, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Vincent Rivaldi Kosasih","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,2.9471557654956695,2.2446364398043634,2.2
44,1,5.7567993164063225,0.9569995880126996,Andakara Prastawa Dhyaksa,"Andakara Prastawa Dhyaksa, Jaquori Curtis Mclaughlin, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels, Vincent Rivaldi Kosasih","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,7.765197995799101,2.5728999992195942,4.4
45,0,6.6304000854492795,1.8479999542236007,Jerome Anthony Beane JR,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Lester Prosper, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,7.583018827710834,2.411855407823577,4.4
46,0,7.985599060058479,11.2964999198913,Andakara Prastawa Dhyaksa,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Lester Prosper, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,7.450449110661538,1.036115328511335,4.3
47,1,2.0887997436524395,7.313999748229949,Jeffree David Withey,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Lester Prosper, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,0.5464304806979886,1.9181294803196713,1.0
48,0,1.5651989746094785,7.01699981689455,Andakara Prastawa Dhyaksa,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Lester Prosper, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,0.4830996139292635,3.1213034677284206,1.0
49,1,1.6940008544922394,6.975,Jerome Anthony Beane JR,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Lester Prosper, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,0.5383179389263222,2.9186908731939876,1.0
50,1,7.067199401855601,12.7380000114441,Andakara Prastawa Dhyaksa,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Lester Prosper, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,7.58952557078711,0.8090838231573819,4.2
51,1,1.8255990600584786,7.483499908447199,Jeffree David Withey,"Agassi Yeshe Goantara, Andakara Prastawa Dhyaksa, Jeffree David Withey, Jerome Anthony Beane JR, Kevin Ornell Chapman MC Daniels","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Lester Prosper, Rio Disi",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,0.25114167699416956,1.6365440171064873,1.0
52,1,1.7387997436524394,13.033500051498448,Andakara Prastawa Dhyaksa,"Andakara Prastawa Dhyaksa, Jaquori Curtis Mclaughlin, Jeffree David Withey, Jerome Anthony Beane JR, Vincent Rivaldi Kosasih","Hardianus Lakudu, Jordan Lavell Adams, Joshua Bryan Ibarra, Kaleb Ramot Gemilang, Lester Prosper",Pelita Jaya Basketball Jakarta,Dewa United Banten,PJB,DUB, 20/7/25,7:00 pm ,GMSB Kuningan,2025,1.575,7.5,5.535923877362651,0.029592829899473146,3.1
